key,value,label,emerlabel,version,sent1,num
topic0,2.263847,double tap; exit full screen; many bug,0,12.04,1: listen i_love_youtube good_job on keep the system up and run awesome also can_you remove that double_tap leave and right on the screen to go forward in the_latest_update please it annoy_me when_i hit it by_accident and please_make so that when the screen go dim can_you please_make that not happen until like 30minutes please that's_all and thank_you_for read this keep up the good work;<br>2: why must you make bad_update u fix many_bug and earn a 5_star from me a_couple month_ago the annoy one where yt kick u out <digit> min into vid u fix_it and i be happy i suggest u fix these remain bug and any_other stupid thing and just let_us enjoy youtube also the new_feature where if_u tap_on leave or right side it_take u 10_sec ahead or back be_really_annoy;<br>3: please_remove the feature to double_tap leave or right on the screen to skip_10_second it's_really_annoy and the subtitle be too small and low;<br>,13
topic0,1.667185,double tap; full screen mode; say error,0,12.05,1: this_app better get it act_together;<br>2: i kindly request to get this fix;<br>3: i just get the_latest_update on_my_iphone 7s with plenty of space leave and glitching and buffer i use to read the review and not care until i get this update this be a_good app just don't get the_latest_version you will definitely regret it;<br>,14
topic0,1.940994,spring day; home button; many time,0,12.06,1: so i be delete this_app and will use youtube browser until it get fix as this be garbage for_me;<br>2: i get log off by the_new_update and now i_can't log_in back;<br>3: i be unsubbed from all_my favorite channel all_my watch_later vids go all_my playlist go subscribe_to people i unsubscribed to a year_ago;<br>,15
topic0,1.842056,cellular data; third party; double tap,0,12.07,1: love the_app but the_new_update make it so i_can't_watch video;<br>2: i always watch video on youtube with_no problem;<br>3: why_do_you keep make the_app worse;<br>,16
topic0,3.250558,playback issue; subscription list; lgbt community,0,12.09,1: fix_this i_can't_watch even <digit> video because it just doesn't_play;<br>2: the screen keep_on say_something_go_wrong tap_to_retry i tap but the screen be still the_same for <digit> day ipad_air_2 plez fix_it;<br>3: omg <digit> update now and still not_work;<br>,17
topic0,1.612503,background playback; playback issue; double tap,0,12.10,1: i update it and now i_can't get into it please_fix_this;<br>2: it won't get me re_download and i_can't delete it;<br>3: i freak hate that you change the more comment thingy;<br>,18
topic0,1.474898,bug fix; relate video; keep show,0,12.11,1: please_fix_this or make a better youtube app;<br>2: so the notification hub be a bother as i don't get email from youtube but google now and that's crap have to change email filter and there_be_no clear way_to disable in app response to just go_back_to your email;<br>3: you get your jolly by pick on us canadian;<br>,19
topic1,1.301483,get stick; keep crash; make money,0,11.30,1: pretty bad app in some respect but it's youtube so i_can't bag it out too_much since i use the_app heap but my advice be to release the monkey you're use to update this_app back_into the wild and hire some human developer for the_app;<br>2: pretty bad app in some respect but it's youtube so i_can't bag it out too_much since i use the_app heap but my advice be to release the monkey you're use to update this_app back_into the wild and hire some human developer for the_app;<br>3: visual sometimes black out generally a frustrate and unpleasant experience to use the_app but i don't have a choice but to use it so;<br>,1
topic1,1.402126,keep crash; whats wrong; make sense,0,11.34,1: aug <digit> title annoy rat 2_star i'm go_to have to remove this_app it can't do everything that a browser can so why it keep try_to open the_app instead be_ridiculous;<br>2: i hardly_ever use the_app as there's too_much junk cover the page it should_be simple but it's_not;<br>3: every_time_i try_to go_to someone's youtube channel it_doesn't_let me and it keep go_back_to all channel and i have to click a_couple more time until i'm_able_to fully view just one person's channel;<br>,2
topic1,2.573860,relate video; subscribe channel; live stream,0,11.35,1: when_i try_to watch video the ad and the video won't actually play;<br>2: when_i try_to click_on my subscribe_channel to view video the_app doesn't select that specific channel and just show the all channel section;<br>3: if i tap a relate_video there_be currently no_way to simply go_back_to the previous video as there would be in a browser without go_to the history section and play the_last video;<br>,3
topic1,0.983530,get stick; live stream; wont work,0,11.38,1: i've_try listen_to other youtube like apps or video play apps and still find the_same_problem;<br>2: it happen since_yesterday and it work at time but most_of_the time it_doesn't play anything please_fix it;<br>3: every_time_i play a_video it load_but doesn't_play;<br>,4
topic1,1.496248,multiple time; pause button; use safari,0,11.39,1: when_i click_on_a video to_watch it it_say it be play but it isn't show pause_button lead me to have to reinstall youtube multiple_time a day;<br>2: the video would load_but it wouldn't ever start play;<br>3: it would be_nice if your next_update allow music to be play without need the_app to be open constantly;<br>,5
topic1,1.478273,long time; keep freeze; ipad air,0,11.41,1: app doesn't f_king work half the time when_i try_to watch_a video it_doesn't even_play fix_your sh_tty app google;<br>2: after the update i_can no_longer_play video on youtube even_though the video have load;<br>3: add be refuse_to load so i_can skip_them prevent me from watch video;<br>,6
topic1,1.447490,double tap; recommend section; cellular network,0,11.43,1: video can load_but freeze and be_unable_to be play even_when change the slider to different video time;<br>2: i would watch youtube every_day but yesterday youtube video weren't play i_try to_watch ctop and vannos but no channel weren't woking pls_fix the problem;<br>3: video freeze load_but not play;<br>,7
topic1,1.528525,load circle; audio keep; sub box,0,11.45,1: when_i click_on the video the add play then there_be_a black_screen_with a circle load sign then it just_say cannot_play video;<br>2: when_i go_to click_on_a video it just_keep on load until it_say unable_to_play video and keep loop;<br>3: be_great but_now video take_forever_to load and not all video r play;<br>,8
topic1,1.744184,side bar; wont work; wrong tap,0,11.47,1: whenever_you click_on_a video on the side while a_video be already open the_app crash;<br>2: ever_since_the new_update the_app crash whenever_i_try to click a_new video on the side while_watch a_video;<br>3: whenever_i_try to click_on_a video on the side_bar it crash the_app;<br>,9
topic1,2.302372,audio keep; scrub bar; lock screen,0,11.47.1,1: every now and_then a_video will_just_freeze while the audio_keep play or when_i try_to go_to a_certain part_of the video use the scrub_bar it just go_to the exact same part_of the video no_matter_where on the scrub_bar i release;<br>2: i_can't play video now i open the_app click_on_a video and_then it stop load after <digit> second and_then close the_app;<br>3: every_time_i try_to watch_a video it_keep_say something's_wrong no_matter_how hard i_try it won't_allow_me to use youtube;<br>,10
topic1,1.679595,try delete; try everything; grey screen,0,11.49,1: yet i_can watch nextflix on the rv and play a 1440p video on my note4 still;<br>2: every_time_i try_to watch_a video there's_an error_message please_fix it now;<br>3: every_time_i try_to watch_a video it_say_something go_wrong;<br>,11
topic1,1.872194,nothing happen; wont load; party apps,0,12.03,1: i would very much like to be_able_to move the video slider so i_can skip_ahead in a_video rather_than spend most_of_the video try_to actually click the slider;<br>2: whenever_you click_on_a video it_say_something go_wrong click to_retry i've tap a dozen time and nothing_happen;<br>3: when will we be_able_to close our_phone or the_app and still be_able_to listen_to the video;<br>,12
topic1,1.583448,wrong tap; major problem; lock screen,0,12.04,1: every_time_i try_to watch_a video an_ad come_up and i_can't skip the bloody thing please_fix_this;<br>2: i_can no_longer watch youtube video on_my_phone fix_it or i will delete the_app;<br>3: also the ad don't_load at_all anymore and since you have to_watch the ad before the video if there's_an ad before a_video you're screw;<br>,13
topic1,1.686256,nothing happen; watch vids; keep crash,0,12.05,1: now every_time_i try_to open the_app it go vertical and it completely freeze i_can't do_anything;<br>2: the_app doesn't crash but when_i click i video to_watch it do_not_play at_all;<br>3: ever_since_the new_update i have be_unable_to search_for anything as the_app would just_say unavailable tap_to_retry;<br>,14
topic1,2.118380,keep get; side bar; home page,0,12.06,1: video arent load and when_i go_to open a description the_app crash;<br>2: the_app open and load the thumbnail half the time and when_you try_to watch_a video it won't_load but it will_load the ad for it;<br>3: whenever_i_open a_video and ad load up then it go_straight to the video and_then say_that something_go_wrong try_again;<br>,15
topic1,1.814533,black screen; wont load; keep get,0,12.07,1: i_love_youtube but literally every_time_i try_to watch_a video it freeze or say_something_go_wrong tap_to_retry please_fix and i will love_youtube again;<br>2: every_time_i go_to watch_a video it_say_something go_wrong_tap_to retry;<br>3: something_go_wrong_tap to_retry that's what it_say every_time_i try_to watch_a video fix_this;<br>,16
topic1,1.466322,scrub bar; skip forward; keep crash,0,12.09,1: why can i no_longer watch video it's always_say can load try_again please_fix;<br>2: after the_last_update i_can't_even watch video at_all they_don't load;<br>3: video not_available after_update the_app and remove it at_least 3_4 time on my bros ipad youtube be work;<br>,17
topic1,1.895245,try reinstall; error message; keep get,0,12.10,1: when_i press a_video be say_something_go_wrong tap_to_retry so i tap and it play for_about 20_second before the message_come_up again;<br>2: i_could watch video but it would keep_on crash after an_ad and or a_video finish play;<br>3: when_i try_to watch_a video it_say_something go_wrong_tap_to retry i have try_reinstall the_app and it_still_doesn't work;<br>,18
topic1,1.859615,keep get; stupid message; say something,0,12.11,1: every_video i_want_to watch it_say video unavailable try_again_later what be wrong_with the_app right_now;<br>2: everytime_i try_to watch_a video on the_app or safari it_keep_say something_go_wrong please_try_again fix_it;<br>3: i_can't load any_of the video on my youtube ever_since i update the_app;<br>,19
topic2,1.556543,long time; billion dollar; many time,0,11.30,1: and to get_rid_of these recommendation a tiny button on the side which have <digit> <digit> chance of actually touch it to press not_interest;<br>2: seriously when_you have idiot spamming you on_facebook or someone you_can't exactly ingore for_a_bite it's kinda stupid how you cant put your_phone on silent to_watch youtube i swear it so_stupid;<br>3: youtube be suppose_to be a free app for people to_watch their favourite youtuber but_now you have to pay to_watch a_bunch_of stuff;<br>,1
topic2,1.402314,say error; wifi connection; long time,0,11.34,1: i attempt_to view_any_video all i get be a_message at_the_bottom that say_error while load video what's the_point_of have youtube if_you cannot_even view anything in_my_subscription;<br>2: hi my name be ms yvettemarie and when make my review i'm go_to be_honest and upfront cause that's what i do always honest with people yeah tell em straight me best way_to be i_reckon and the truth be i_reckon youtube be pretty slack because when_i try_to load a_video it_take a_good 10_minute to load and i_reckon it can't be issue_with my_wifi because i always_have sufficient wifi and so i'm guess the issue must_be on youtube's side which_be a_bite unfortunate because youtube as a very proud very strong black woman who descend from be part aboriginal malaysian and although very proud of my malay heritage i identify as be aboriginal very proud of my race and where i come_from and i only access your channel to educate myself on my wonderful history and culture of indigenous australia but i have to say i'm quite disappoint when your video take_forever_to load and so i would please ask that you rectify any issue you may_be encounter on your end thank so_much and overall i_reckon your_app be marvellous despite the problem i encounter try_to get the video to load so good one thank guy;<br>3: even on a strong and fast wifi_connection it have problem load video however on the mobile site it be ok;<br>,2
topic2,1.564793,right hand; playback error; landscape mode,0,11.35,1: in the_last_few day since_the latest_up date a_video will_play for_a_few minute and_then all_of a_sudden without_me touch any_video change to another in the list;<br>2: change it back your not help anyone with this;<br>3: why_can't you just_leave it alone why_do_you always_have to make it worse;<br>,3
topic2,1.252373,take age; get stick; subscription list,0,11.38,1: the quality be horrendous even ad now be in poor quality video take_age to load and even longer to load 720p focus less on add new_feature and more on fix the one we've get seriously youtube get a grip;<br>2: i_can't_watch any_video the ad just load fully and don't_play;<br>3: not_only will it not let_me load the video i_want_to watch the ad at the beg won't_even load;<br>,4
topic2,1.285333,social medium; try everything; use safari,0,11.39,1: i rat this_app for 1_star only cauz these update make no sense at_all make it more worse;<br>2: i have try_everything well maybe not everything i've turn_off my_ipad and turn it back on i've turn_off my_internet and turn it back on any many_other thing but_nothing work;<br>3: ever_since that new_update_come_out the video be all load everything work but it_doesn't_work so please do_something about it even my_friend experience the_same_issue so i'll_give it 1_star;<br>,5
topic2,1.667146,find anything; full screen; ipad air,0,11.41,1: ever_since_the new_update_come_out reply_to your comment don't_show_up you_need_to go_to another_page just to look_at comment when_you click a link you have to go_through multiple website before you get to the proper website and sometimes this doesn't_even happen;<br>2: why_do_you need_to go_to a_different page to read the comment reply;<br>3: recent downdates they sure as_hell ain't update when_you tap_on a comment it instantly go_to reply_to it so when_i try_to scroll_through the comment a reply come_up out_of nowhere;<br>,6
topic2,1.516380,fix something; wont work; skip forward,0,11.43,1: back then i use to spend <digit> hour a day on youtube;<br>2: flood with add get beyond the joke the one where_you_can skip after 5sec be_fine_but the <digit> 30sec add be a head fck also how_do you see where_you comment on a_video;<br>3: so buggy on_an_iphone <digit> that's fully up to date love the_app but the_latest_update be_terrible;<br>,7
topic2,1.490622,night time; keep crash; pathetic effort,0,11.45,1: plus if_you back out_of the_app while_watch a_vid in_landscape than go_back into the_app i'm stick_on a_black_screen force me to shut_down the_app entirely and start again;<br>2: i have try restart_my_ipad turn my_wifi on and off again and even delete the_app;<br>3: last_update destroy the_app hurry_up and fix_this;<br>,8
topic2,2.779840,auto play; keep crash; skip forward,0,11.47,1: depuis <digit> semaines je n'arrives pa regarder de vid_os sur youtube et pourtant ma copine qui a le m_me t_l phone que moi y arrive sans probl me;<br>2: flood with add get beyond the joke the one where_you_can skip after 5sec be_fine_but the <digit> 30sec add be a head fck also how_do you see where_you comment on a_video;<br>3: fix that and you get <digit> five_star;<br>,9
topic2,1.915837,drain battery; try delete; free trial,0,11.47.1,1: drain_battery rapidly do_something in the_background <digit> min on screen <digit>;<br>2: drain_battery rapidly do_something in the_background <digit> min on screen <digit>;<br>3: so i delete your_app i_know <digit> people i talk to in twenty min do the_same;<br>,10
topic2,1.833703,keep press; last time; home button,0,11.49,1: however when_i use youtube in the browser it work flawlessly;<br>2: when_i watch_vids_on my_phone it work but_for_some reason it_doesn't_work on_my_ipad;<br>3: when_i click the chanel it_doesn't_work the first_time there_be_a bug;<br>,11
topic2,1.747978,full screen; party apps; wont load,0,12.03,1: once we get use to one interface it change again;<br>2: it use to be easy control buffer bar;<br>3: all_these weekly patch only serve to keep youtube at the top_of the chart with the horribly low average score of <digit>;<br>,12
topic2,1.963970,important thing; full screen; keep press,0,12.04,1: awful update video_won't_load the new system for change video time point be awful 10_second be too_long to skip_back for a_small thing and too short to skip_back a_bite it's the worst middle grind possible plus now the new placement and smaller size_of the video time make it super hard_to move around and it jump from place to place oddly just go_back_to the version with important_thing in black and that side and such it be better pls_fix google and actually communicate with your_user;<br>2: i make a animal jam stream that be half an_hour than when_i be gonna post it crash ok number one fix the glitch_where it crash when your do a stream when your try_to upload it number to fix giltches number three make dis let u do <digit> hour vids again;<br>3: everysense the_new_update video wont_play i even try_delete the_app and go_on safari it dosent_work either please_fix it till now i have to_watch tv;<br>,13
topic2,2.191461,full screen; error message; spring day,0,12.05,1: for_example i scroll past a jenna marble video then i scroll and pass <digit> video and click_on_a shane dawson video i make it full_screen then after i close the video i'm somehow back up to the jenna marble video;<br>2: advertisement at the_last second_of the video and unskipable <digit> second advertisement;<br>3: all the video cannot be view thru my_ipad please_fix it_asap thank;<br>,14
topic2,2.372445,spring day; terrible layout; mise jour,0,12.06,1: le pub ont ne peut m_me plus le passer et j'ai perdu mon compte youtube et impossible_de le r cup rer;<br>2: ever_since_the new_update_come_out with the completely new redesign in <digit> the load have be much slower everything have be glitchy buggy and what's more annoy be waste your time to tap the arrow to_see the description;<br>3: the_comment_section be more frequent but the random big text be ultimately as annoy as_well;<br>,15
topic2,1.920640,get notification; billion dollar; next time,0,12.07,1: first_of all i have my_notification set not to email me and i get email all the time secondly i have the bell icon set to send_me notification to almost_every channel and half the time i don't get_notification;<br>2: it work a_week ago get it fix;<br>3: google be mean to be one_of the_best tech company in the_world shouldn't_be hard_to fix an_app that_wasn't break before;<br>,16
topic2,1.891186,useless feature; live stream; stupid message,0,12.09,1: i've_see earlier review describe this_problem but after several update no fix have be make;<br>2: fix bug that would be_useful_for a better youtube experience_instead_of fix the one that nobody_care and add useless_feature to the_app;<br>3: fix bug that would be_useful_for a better youtube experience_instead_of fix the one that nobody_care and add useless_feature to the_app;<br>,17
topic2,1.648087,useless feature; obvious option; pathetic effort,0,12.10,1: like <digit> min ago no video be work but i'm glad i'm_not alone;<br>2: what_happen_to the notification dot that use to appear next to new video under the_subscription_tab;<br>3: they say a free work hack visit blablabla if_you do these thing i will rate_5_star;<br>,18
topic2,1.577066,web browser; background play; watch anything,0,12.11,1: <digit> of the time i_click_on a_video it's crash the_app plus there's so_much ad i_don't_know if that's the publisher ad or youtubes ad please_fix i'm get tire_of this;<br>2: lot_of crash like and dislike won't_show a_lot_of the time and comment_section a_lot_of the time doesn't_show;<br>3: it crash more time in one_day then all in an entire month;<br>,19
