key,value,label,emerlabel,version,sent1,num
topic0,1.709039,offline view; grey screen; important thing,0,11.49,1: when the video i'm watch_a video half_way_through it freeze for_about <digit> minute then start play again sometimes it_doesn't play_at_all and i have to_close the tab and re_open it again;<br>2: the video time be not count up anymore and be stay_at <digit> when the video be play and ad that_you_can usually skip won't_let you because it's_not count down from 5_second;<br>3: i end_up have to_watch at_least <digit> ad each 30_second or longer for <digit> <digit> minute video;<br>,11
topic0,1.295785,audio continue; rewind button; stop change,0,12.03,1: the recently implement feature which make it that if the side_of_the screen be tap the video either fast_forward_or rewinds be extremely_annoy as it cause many accidental time skip;<br>2: video replay while audio_continue and make video unwatchable;<br>3: all the time the video make robotic noise and you cant understand what you're watch;<br>,12
topic0,1.709692,lock screen; cellular data; important thing,0,12.04,1: also the ad don't_load at_all anymore and since you have to_watch the ad before the video if there's_an ad before a_video you're screw;<br>2: also i watch_a 10_minute video and have <digit> ad;<br>3: i_guess ad revenue be not important to you anymore_because video will_no_longer play;<br>,13
topic0,1.727350,full screen; error message; keep show,0,12.05,1: doesn't allow video to play;<br>2: have the_ability to look_up other video while currently watch video go_to the side picture_in_picture <digit>;<br>3: be any problem_with watch video on an_app that be main purpose be to_watch video;<br>,14
topic0,2.118380,keep get; side bar; home page,0,12.06,1: it also quit play and doesn't_play many video;<br>2: it won't_play the video i_click_on it but it_doesn't play so trash bruh;<br>3: it's_very_annoy because it look_like the video be about to play;<br>,15
topic0,2.286362,full screen mode; ipad air; subscribe channel,0,12.07,1: i_haven't be_able_to watch video lately;<br>2: ever_since this update on the 1st of march i_haven't be_able_to watch video;<br>3: i even try_to watch other video and the_same_thing happen;<br>,16
topic0,2.198359,skip forward; lgbt community; scrub bar,0,12.09,1: not_only that there's ton_of ad in the video not just at the_begin anymore like it use to be;<br>2: i use to be_able_to pause and play youtube video use the apple headphone button but_now i_can_only skip_forward and go backwards to other video;<br>3: i use to think it be the app's fault but see as i_can't_watch some video on_facebook twitter nhl and various other_apps i don't think_it's youtube's fault that we still_can't_watch video;<br>,17
topic0,1.481965,wont let; keep get; background playback,0,12.10,1: im try_to make video but they wont_let them upload;<br>2: since_the update i_cannot watch video on_my_ipad;<br>3: whenever the video quality be change to 720p or 1080p it buffer and never_load ever again;<br>,18
topic0,2.032735,keep get; error message; background play,error message; background play; web browser,12.11,1: i_can't_even play_any song on_my_phone or my itunes song i_want my <digit> dollar back because i_can't_even play my song i buy on itunes;<br>2: not a_single_video play due_to the_same error_message pop_up over and over;<br>3: every_video i watch will_play for like <digit> second and it will buffer for almost <digit> minute before it play for_a_few second;<br>,19
topic1,1.556543,get stick; keep crash; long time,0,11.30,1: and even_worse they often get_stick and i have to kill the_app;<br>2: all without_me touch any vid other_than the first one choose and none p age right through;<br>3: visual sometimes black out generally a frustrate and unpleasant experience to use the_app but i don't have a choice but to use it so;<br>,1
topic1,1.258545,offline mode; make sense; billion dollar,0,11.34,1: every_time_i try_to go_to someone's youtube channel it_doesn't_let me and it keep go_back_to all channel and i have to click a_couple more time until i'm_able_to fully view just one person's channel;<br>2: hi my name be ms yvettemarie and when make my review i'm go_to be_honest and upfront cause that's what i do always honest with people yeah tell em straight me best way_to be i_reckon and the truth be i_reckon youtube be pretty slack because when_i try_to load a_video it_take a_good 10_minute to load and i_reckon it can't be issue_with my_wifi because i always_have sufficient wifi and so i'm guess the issue must_be on youtube's side which_be a_bite unfortunate because youtube as a very proud very strong black woman who descend from be part aboriginal malaysian and although very proud of my malay heritage i identify as be aboriginal very proud of my race and where i come_from and i only access your channel to educate myself on my wonderful history and culture of indigenous australia but i have to say i'm quite disappoint when your video take_forever_to load and so i would please ask that you rectify any issue you may_be encounter on your end thank so_much and overall i_reckon your_app be marvellous despite the problem i encounter try_to get the video to load so good one thank guy;<br>3: aug <digit> title annoy rat 2_star i'm go_to have to remove this_app it can't do everything that a browser can so why it keep try_to open the_app instead be_ridiculous;<br>,2
topic1,2.578439,many people; subscription section; web browser,many people; subscription section; sub box,11.35,1: i find the current_version of this_app to be rather glitchy;<br>2: do consider get an_ad blocker if_you use this_app to spare you from any headache it will undoubtedly cause;<br>3: this_app have be_very break for a_long_time;<br>,3
topic1,1.223582,get stick; bring back; bug fix,0,11.38,1: when_i go_on it just_say tap_to relode and when_i do it just_tell_me to it over and over plz_fix now;<br>2: i_reckon you_should fix_it asap yeah;<br>3: when_i try_to watch_a video it will_play until about half_way and_then it will skip the picture to the near the end but the sound will_still be where i be still watch and_then when_i try_to put skip it back_to where i be it just go_to the start;<br>,4
topic1,1.360998,channel art; multiple time; pause button,0,11.39,1: g when_i be sigh into my second account and upload a_video it upload on my_first account instead even_though i be sigh out_of_my first_account;<br>2: literally just this patch when_i go_to play a_video it will_load_but it won't_play;<br>3: every_time_i try_to upload channel_art for the banner it_say failure to upload;<br>,5
topic1,1.316345,channel art; find anything; ipad air,0,11.41,1: when_i search stuff and more and more it's_annoy it stay_there and i wanna get it remove private stuff i do but i don't_want anyone to_see it you know_what i mean;<br>2: recent downdates they sure as_hell ain't update when_you tap_on a comment it instantly go_to reply_to it so when_i try_to scroll_through the comment a reply come_up out_of nowhere;<br>3: and when_i reinstall it still have the_same_problem;<br>,6
topic1,1.930598,channel art; multiple time; say fail,0,11.43,1: when_i try_to update my banner it_say fail_to update channel_art please_try_again and i do try_again and it_say the_same_thing please_fix_this;<br>2: every_time_i try_to upload a banner it_say fail_to upload channel_art please_try_again;<br>3: try sign_in multiple_time every_time_i try_to sign_in it_say there seem_to_be a problem please_try_again later;<br>,7
topic1,1.128853,full screen; portrait mode; whats wrong,0,11.45,1: you still have not fix the error about the channel banner not_be_able to upload and in top_of that now i_can not_even change_my profile picture anymore;<br>2: when_i try_to play a_video it click it but only go 1_second in then freeze;<br>3: when_i try_to edit my logo it dosent come_up_with my camera roll whats_wrong;<br>,8
topic1,1.765425,wont work; wrong tap; keep crash,0,11.47,1: g when_i be sigh into my second account and upload a_video it upload on my_first account instead even_though i be sigh out_of_my first_account;<br>2: when_i delete the_app last it be because i_could find the recent section on the_app so i just go_back_to use the web page version on_my_phone;<br>3: i use to love_youtube however this last_update add a feature that_you_can double_tap_to skip or rewind 10_second and it's do it when_i'm try_to exit a_video;<br>,9
topic1,2.473722,scrub bar; audio keep; something's wrong,0,11.47.1,1: every_time_i go_to play a_video or song on youtube it come_up_with an_error every_time even_when i be use wifi or 4g with the_latest_update;<br>2: every_time_i try_to load a_video it_say that something_go_wrong and to_retry;<br>3: every now and_then a_video will_just_freeze while the audio_keep play or when_i try_to go_to a_certain part_of the video use the scrub_bar it just go_to the exact same part_of the video no_matter_where on the scrub_bar i release;<br>,10
topic1,1.712010,keep say; full screen mode; bug fix,0,11.49,1: you have kick_me out_of_my youtube account twice for_no_reason for the first_time for no apparent reason and now the second time cause i don't have a god_damn cell phone number;<br>2: the_app keep_say that_there_be an_issue but it need a bug_fix;<br>3: i update the_app and still error youtube you gotta get your shi t together like you be one_of the most_popular apps out there and if_you_don't fix_this error which keep_on come your go_to loose a_big portion of you audience;<br>,11
topic1,2.642075,party apps; wont load; stop change,party apps; wont load; stop work,12.03,1: all_these weekly patch only serve to keep youtube at the top_of the chart with the horribly low average score of <digit>;<br>2: this be why people install 3rd party_apps take business away_from you;<br>3: it be work_fine yesterday but today i come_back after school i sit down as usual to_watch some youtube;<br>,12
topic1,2.420638,error occur; ten second; exit full screen,ten second; wrong tap; wanna watch,12.04,1: when_i press one it_say_something go_wrong_tap_to retry and i tap it and it_doesn't_work;<br>2: please_get_rid of this new_update every_time_i try_to pause a_video it fast_forward 10_second it so_annoy;<br>3: when_i want_to_watch a_video the audio doesn't_work;<br>,13
topic1,1.438088,something's wrong; full screen mode; watch vids,0,12.05,1: i tap_on a_video and it_say something's_wrong please_try_again;<br>2: whenever_i_try to_watch a_video it_say there's_an_error;<br>3: whenever_i_try to_watch a_video it_say there's_an_error;<br>,14
topic1,1.263443,home page; watch anything; nothing happen,0,12.06,1: it log_me out when_i first open the_app after the update and every_time_i try_to log_in it_keep_say there's_an_error at this time;<br>2: video arent load and when_i go_to open a description the_app crash;<br>3: i go_to open the_app on_my_phone and my_phone glitched and freeze;<br>,15
topic1,1.749475,black screen; wont load; single video,0,12.07,1: every_time_i go_to watch_a video it_say_something go_wrong_tap_to retry;<br>2: every_time_i try_to watch_a video it_say_something go_wrong;<br>3: every_time_i try and watch_a video it_say_something go_wrong_tap_to retry and doesn't_work;<br>,16
topic1,2.158636,playback issue; scrub bar; many people,0,12.09,1: it_say unavailable when_i tap_on a_video and i like love_youtube_but now i_can't_watch anything for a_long_time;<br>2: however when_i go_to log_back in it state_that something_go_wrong;<br>3: for two day now any time i_try to_watch a_video it_say_something go_wrong_tap_to retry;<br>,17
topic1,2.315265,try reinstall; keep say; error message,0,12.10,1: when_i try_to watch_a video it_say_something go_wrong_tap_to retry i have try_reinstall the_app and it_still_doesn't work;<br>2: i_can't_watch a_video without it_say i have_no_connection when_i actually do;<br>3: every_time_i try_to load a_video it_say_something go_wrong;<br>,18
topic1,1.359472,several time; keep write; keep get,0,12.11,1: every_time_i open a_video it_say_something go_wrong_try_again;<br>2: i open a link on a_video to sub_to a_youtuber and guess what_happen;<br>3: every now and_then when_i click_on certain video's the_app kick_me out;<br>,19
topic2,1.212213,many time; billion dollar; keep press,0,11.30,1: frequently get play back error and can't be fix even on good_wifi also when_i try_to rotate the screen it don't rotate many_time it's_annoy after a_while;<br>2: usually you'd get to_see what volume you're at on a square like display thing that come_up on your screen;<br>3: it fix itself within a_few_second but it's_annoy;<br>,1
topic2,2.695228,audio continue; say error; long time,offline mode; make sense; web browser,11.34,1: so i record my video send to my camera roll and_then i go_to this_app and sign_in and upload the video which take hour so i let the video upload over night then in the morning it_say video error;<br>2: i_can't reply_to a person_who comment on someone original comment i_can_only reply_to the_original comment please_fix_this when_i like a_video and_then click off the video and_then click_on it again my like be go when_i give a_video a thump up or a dislike after i refresh the page the like be go;<br>3: it_say there_be <digit> comment on my video but when_i scroll_through them there's only <digit>;<br>,2
topic2,1.926336,subscribe channel; several time; sub box,0,11.35,1: youtube be such_a good_app for device but the_newest_update make it not the_best when_i try_to click_on_a channel in the subscribe bar it_doesn't go_into there channel so i have to search up there channel and it_take more time;<br>2: when_i try_to click_on my subscribe_channel to view video the_app doesn't select that specific channel and just show the all channel section;<br>3: when_i click_on_a channel in_my_subscription i have to tap_on it several_time for it to actually get onto the channel;<br>,3
topic2,1.252373,take age; subscription list; get stick,0,11.38,1: the quality be horrendous even ad now be in poor quality video take_age to load and even longer to load 720p focus less on add new_feature and more on fix the one we've get seriously youtube get a grip;<br>2: it's_really get annoy and on my nerve;<br>3: on my other_device i_can still watch youtube use the_app because i_haven't get the update;<br>,4
topic2,1.285333,try everything; social medium; use safari,0,11.39,1: i have try_everything well maybe not everything i've turn_off my_ipad and turn it back on i've turn_off my_internet and turn it back on any many_other thing but_nothing work;<br>2: hello i_love_youtube and it's great to have it on_my_ipad and i_know that_there_be gonna be a_few bug most_of_the bug this_app have doesn't really effect me but after the_new_update there's one that do;<br>3: i_love_youtube so_much i always watch it every morning and every night;<br>,5
topic2,1.562933,keep get worse; find anything; ipad air,0,11.41,1: please_fix_this bug as_soon_as_possible if not i will also lose_all my_subscription;<br>2: when_i search stuff and more and more it's_annoy it stay_there and i wanna get it remove private stuff i do but i don't_want anyone to_see it you know_what i mean;<br>3: please_fix_this bug and it would also be_very helpful if_you could_give us an_option_to use an_older_version of the_app;<br>,6
topic2,1.470160,free trial; next time; landscape mode,0,11.43,1: when_i change from landscape_mode back_to portrait my_ipad display get zoom and <digit> <digit> of the screen actually blackout;<br>2: i_haven't be get my_notification for <digit> day now please_fix;<br>3: they're only register <digit> 10_second after the initial tap and it get very_frustrate;<br>,7
topic2,1.705362,many people; keep write; full screen,0,11.45,1: random connection issue even_though i'm always on full bar random crash;<br>2: please_fix_this issue as it be an inconvenience for many_people;<br>3: i_don't_know if this be because_of the update or my_internet_connection but by judge the other comment here and see_how none_of my_other_apps or internet stuff be affect please_fix_this bug;<br>,8
topic2,2.271425,relate video; wont work; wrong tap,0,11.47,1: every_time_i finish a_video and click another one it crash;<br>2: lose_all my relate_video and most_of_the time it crash after a_video;<br>3: every_time_i finish a_video and click_on to another it crash;<br>,9
topic2,2.453963,full screen; keep press; many people,0,11.47.1,1: also 99_of the time when_i click to come_out of full_screen it get_stick_in_full screen and i have to_close the_app to get un stick;<br>2: when_i click a_video i_want it have_trouble load and it buffer and also youtube crash and i be unhappy and satisfy and please_fix_this;<br>3: now i be lucky if i get one hour out_of a fully charge battery and my_phone be get incredibly hot while the_app be run;<br>,10
topic2,1.887107,download quality; default download quality; play button,0,11.49,1: then when_i pause a_video for_about 2_minute when_i have to do_something when_i try_to play it again the play_button stall for_about a minute_or <digit> then start play or doesn't start play_at_all fix pls;<br>2: whenever_i click a_video it now say could not play try_again;<br>3: when_i remove a_video from a_playlist add a_video to a_playlist subscribe_to a channel etc the black notification box at_the_bottom block access to the_option_menu for any_video that's at_the_bottom of the page;<br>,11
topic2,1.372032,full screen; nothing happen; skip thing,0,12.03,1: hey guy this be a_big problem whenever_i_press on a_video it will_not_load plz_fix and take away that stupid 10_second ahead thing i always press it by_accident it so_annoy plz_fix_this;<br>2: ugh when_i click my_screen it skip like 30_second ahead in the video and_then when_i go_back it ether go_back_to much or no where near enough youtube stop ok just_stop make it in the corner or_something but don't make it if_you touch anything on your screen it skip because i will accidentally tap my_screen and_then it will take_me like 5_minute to get back_to the part_of the video i be at before just fix_this it's_annoy;<br>3: once we get use to one interface it change again;<br>,12
topic2,1.516220,billion dollar; full screen; grey screen,0,12.04,1: i kindly request to get this fix;<br>2: i won't be update after ever again after this get fix;<br>3: i make a animal jam stream that be half an_hour than when_i be gonna post it crash ok number one fix the glitch_where it crash when your do a stream when your try_to upload it number to fix giltches number three make dis let u do <digit> hour vids again;<br>,13
topic2,1.974814,full screen; full screen mode; stop work,0,12.05,1: i kindly request to get this fix;<br>2: try_again and frankly it's get quite_annoy;<br>3: all i'm get be an_error_message and to reload;<br>,14
topic2,2.115043,home page; keep get; home button,0,12.06,1: <digit> youtube have be very_slow and crash;<br>2: every_time you get to the home tab video show_up for_a_bite then when_you scroll_down a_video every_video on the page disappear this have be happen_for the_last <digit> update;<br>3: a_few problem <digit> home_page will automatically scroll up after i_click_on a_video <digit> the ad be overly repetitive and more often than not with not relevant <digit> i_can't play music in the_background overall the webpage could probably do the job just the_same if not better without have the_app;<br>,15
topic2,2.471026,get stick; ipad air; full screen mode,0,12.07,1: besides until the_latest upgrade which crash for_me like it do a_lot_of other ppl i_can_see <digit> vids live vids and regular vids just_fine;<br>2: new issue include glitch when rotate the screen ad get_stick and more frequent crash;<br>3: ever_since last_update app crash <digit> time a day n there no tech support or e mail to help;<br>,16
topic2,1.920224,useless feature; internet connection; full screen,0,12.09,1: this latest_update have completely trash the youtube app what sort of quality control do you have when_you fix a_small problem and completely wreck the_rest_of your product get some decent coder and improve your qa;<br>2: i've_see earlier review describe this_problem but after several update no fix have be make;<br>3: don't update an_app if_you can't fix the bug problem;<br>,17
topic2,1.612503,useless feature; double tap; pathetic effort,0,12.10,1: i've_try fix the internet retry redownloading and restart;<br>2: a_lot_of people have request it and it would_make thing so_much easier;<br>3: i have to delete and_reinstall because_of the crash;<br>,18
topic2,1.520611,bug fix; keep write; comment section,0,12.11,1: crash so often since new_update;<br>2: even_if there_be_a fix it'd be those google message;<br>3: there_be this_bug and every_time_i go_on the youtube app after 10_second the site crash;<br>,19
topic3,1.309564,get stick; make money; long time,0,11.30,1: pretty bad app in some respect but it's youtube so i_can't bag it out too_much since i use the_app heap but my advice be to release the monkey you're use to update this_app back_into the wild and hire some human developer for the_app;<br>2: pretty bad app in some respect but it's youtube so i_can't bag it out too_much since i use the_app heap but my advice be to release the monkey you're use to update this_app back_into the wild and hire some human developer for the_app;<br>3: absolutely love the_app and use it all the time;<br>,1
topic3,1.468851,keep crash; make sense; billion dollar,0,11.34,1: i hardly_ever use the_app as there's too_much junk cover the page it should_be simple but it's_not;<br>2: it's so weird and hard_to use pls_fix it ffs;<br>3: i'm at a point where i_can't_even be stuff use this stupid bug ride app;<br>,2
topic3,1.371037,pause button; bring back; playback error,0,11.35,1: please_fix as i watch a_lot_of live_stream;<br>2: video_won't_play and subscription be mess_up please_fix it in the apps latest_update you ruin it;<br>3: please_fix the long and painful lag;<br>,3
topic3,1.223582,bring back; get stick; bug fix,0,11.38,1: it's <digit> and we still_can't choose stream quality_over cellular connection;<br>2: a majority_of user be use hd full hd or higher resolution display on their iphones and ipads over fast 3g and 4g lte connection and you still relegate us to_watch video that look_like it be encode with a potato;<br>3: also on that note as a red subscriber why_can't i save my video at 1080p even_though i_can stream them over wifi at that resolution;<br>,4
topic3,0.996984,slide bar; rewind button; social medium,0,11.39,1: <digit> rewind_button the slide_bar be hard_to use to rewind short time on long clip;<br>2: i've have to delete the_app and redownload it more_than <digit> time over the_past_few day;<br>3: save a_video be just stick_at <digit> and doesn't move;<br>,5
topic3,1.540172,long time; ipad air; keep get worse,0,11.41,1: i_love so_much this_app thank_for google to develop this wonderful app i never use any other_apps like this;<br>2: this have really change the way i use this_app negatively;<br>3: i have use this_app for very long_time but_now i_cannot even use the_app as it cannot load my_account even i switch account it still_can't load;<br>,6
topic3,1.178861,slide bar; rewind button; skip forward,0,11.43,1: please_change it back or add a set to allow so it be_perfect before and now it will be_very difficult_to get use to this;<br>2: back then i use to spend <digit> hour a day on youtube;<br>3: though my_wifi be <digit> bar and all other_apps that use the wifi load fast without problem this_app consistently have connection problem;<br>,7
topic3,1.590498,side bar; cellular data; full screen,0,11.45,1: youtube be become more and more of a_joke each day it use to be so simple;<br>2: i really prefer_the old format with the subscription on the leave side_bar with the dark color it be much_easier to use and easier on the eye;<br>3: they force you to use the highest resolution instead_of the lowest eat up your data which equal money;<br>,8
topic3,1.426171,would rate; keep crash; live stream,0,11.47,1: if not a rollback should_be in_order until the fix be do;<br>2: the video never_play i_hate this_app until it be fix;<br>3: fix and i might use the_app again;<br>,9
topic3,1.565729,try delete; skip forward; many bug,0,11.47.1,1: i_hate app use to be_great <digit> month_ago but_now youtube itself have be go downhill;<br>2: <digit> sec all the time cant use youtube anymore;<br>3: the_app have be update yet there_be feature on_my_iphone <digit> that work on it and not my_ipad <digit>;<br>,10
topic3,1.807299,error message; keep get; message say something,0,11.49,1: i_can't_watch anything i keep_get error_message even_though it's be update what's the_point_of have this_app if i_can actually watch_any_video;<br>2: okay youtube i'm_sick_of this_app be all_buggy this_app will_not_load anything and everything be just all_buggy i sick_of_this so fix_this;<br>3: i_can't_watch a_video without a_message_come up say_something_go_wrong this isn't acceptable youtube if_you want anyone to use your_app just_say shouldn't happen;<br>,11
topic3,1.253363,rewind button; nothing happen; pause button,0,12.03,1: it use to be easy control buffer bar;<br>2: the control be clunky and hard_to use;<br>3: save battery life and people would want_to use youtube more on their device;<br>,12
topic3,2.112148,double tap; background play; slide bar,0,12.04,1: update 5th february <digit> be really_bad out_of sun or sound but no picture;<br>2: since there_be button on the leave and right of the video that take_up more_than <digit> 9ths of the screen every_time you don't tap in the exact middle column it will take more_than 1_second for the control to show_up;<br>3: <digit> the smart_tv connect toggle be no_longer in the_app or_at_least where it use to be;<br>,13
topic3,2.234772,stop work; full screen; double tap,0,12.05,1: i use to spend lot_of time on youtube but with the_new_update i_can't log_into my_account when_i do try_to log_in it express an_error that i do_not know_how to fix;<br>2: youtube wont_let_me search anything up say_an_error have_occur;<br>3: the youtube apple_tv app need a_lot_of fix <digit>;<br>,14
topic3,1.944635,terrible layout; grey screen; many time,0,12.06,1: so i be delete this_app and will use youtube browser until it get fix as this be garbage for_me;<br>2: youtube be one_of the_best apps ever i have be use it for_a_few year now and it work_great only it have be act up the_past_few day say there's be an_error if anyone know_how to fix that please reply;<br>3: i would definitely rate at_least 4_star if this be fix;<br>,15
topic3,1.544004,next time; third party; nothing happen,0,12.07,1: well i advise you to use insecticide next_time to kill all the bug;<br>2: each_time an_update come_out stay it's to fix bug;<br>3: the bug have be around for month n the company cant fix_it;<br>,16
topic3,1.455220,would rate; live stream; dosent work,0,12.09,1: the screen keep_on say_something_go_wrong tap_to_retry i tap but the screen be still the_same for <digit> day ipad_air_2 plez fix_it;<br>2: work maybe <digit> of the time;<br>3: <digit> step forward_10 step back smh;<br>,17
topic3,1.845989,ipad mini; useless feature; keep crash,0,12.10,1: the_app crash_a_lot and when it dose not it really_slow just need some stability btw i use an ipad_mini;<br>2: so please_fix_this so i_can actually use the_app;<br>3: also_why can't we listen_to_music out_of the_app yet;<br>,18
topic3,1.549456,background play; wrong tap; say something,0,12.11,1: my youtube app on_my_iphone <digit> here always_crash now for_some_reason;<br>2: <digit> mental autistic monkey could code a better app than this sluggish bloat junk that lock background_play behind youtube_red which_isn't even available_in canada yet;<br>3: this have be happen to me for <digit> <digit> day;<br>,19
topic4,1.397394,subscription page; billion dollar; right hand,0,11.30,1: this last_update cause nearly every_video i watch to have audio video desync issue a_few_minute in;<br>2: the subscription_page seem_to have fade thumbnail the_same as watch video except without the watch indication on it;<br>3: on most video i watch the audio be out_of_sync and the description be completely go and sometimes the comment be go as_well please_fix so buggy;<br>,1
topic4,1.402314,wifi connection; long time; say error,0,11.34,1: even on a strong and fast wifi_connection it have problem load video however on the mobile site it be ok;<br>2: ive notice since_the update that video buffer after a_couple second_of play and it_take a very long_time to load;<br>3: hi my name be ms yvettemarie and when make my review i'm go_to be_honest and upfront cause that's what i do always honest with people yeah tell em straight me best way_to be i_reckon and the truth be i_reckon youtube be pretty slack because when_i try_to load a_video it_take a_good 10_minute to load and i_reckon it can't be issue_with my_wifi because i always_have sufficient wifi and so i'm guess the issue must_be on youtube's side which_be a_bite unfortunate because youtube as a very proud very strong black woman who descend from be part aboriginal malaysian and although very proud of my malay heritage i identify as be aboriginal very proud of my race and where i come_from and i only access your channel to educate myself on my wonderful history and culture of indigenous australia but i have to say i'm quite disappoint when your video take_forever_to load and so i would please ask that you rectify any issue you may_be encounter on your end thank so_much and overall i_reckon your_app be marvellous despite the problem i encounter try_to get the video to load so good one thank guy;<br>,2
topic4,2.504457,full screen; keep write; relate video,0,11.35,1: either add a back_button or allow swipe from the leave edge to retrace your step without have to go all the way into the view history;<br>2: <digit> on iphone_5s when tap the comment button the video move to full_screen landscape as_well_as the comment box but the keyboard stay vertical which cut_off half the comment box and the_actual send button;<br>3: if i tap a relate_video there_be currently no_way to simply go_back_to the previous video as there would be in a browser without go_to the history section and play the_last video;<br>,3
topic4,1.466969,take age; get stick; bring back,0,11.38,1: thumbnail and ad load fine_but video don't at_all;<br>2: not_only will it not let_me load the video i_want_to watch the ad at the beg won't_even load;<br>3: every_time_i want_to_watch a_video the ad load perfectly but not the_actual video if i_want_to watch the_actual video i would have to wait_for about a minute just so it could start and_then it'll buffer until it finish;<br>,4
topic4,1.552126,social medium; use safari; multiple time,0,11.39,1: way_too many_ad even for_kid rhyme ad;<br>2: ever_since that new_update_come_out the video be all load everything work but it_doesn't_work so please do_something about it even my_friend experience the_same_issue so i'll_give it 1_star;<br>3: can't_play video but the load seem smooth please_fix_this_asap;<br>,5
topic4,1.546364,keep freeze; long time; full screen,0,11.41,1: after the update i_can no_longer_play video on youtube even_though the video have load;<br>2: add be refuse_to load so i_can skip_them prevent me from watch video;<br>3: since_the last_update the video load to the open frame but it will_not_play;<br>,6
topic4,1.794145,recommend section; subscribe channel; get stick,0,11.43,1: i_hate it how it now doesn't say watch on the video unless i watch all_of it;<br>2: love it when video don't_play whatsoever now i_can use this_app only to_see what's upload instead_of watch;<br>3: however since around the time of this update no video be mark as watch either those watch in the_past or watch today;<br>,7
topic4,1.579870,something wrong; sub box; night time,0,11.45,1: i too receive the load error when try_to watch most video;<br>2: this be an_amaze app until the update come because i_can't_even watch one video it just_sit_there load the_whole time please_fix_this because i_love watch youtube;<br>3: i_guess out_of resentment if_you watch video on_io you have to have ad appear randomly in the_middle_of your video;<br>,8
topic4,1.795842,scrub bar; cant see; side bar,0,11.47,1: also_why be the suggest video box so damn big that they cover the_entire view screen when_you be watch the_last_few second_of a clip;<br>2: i keep have to tap my_screen when_i watch video so my_screen doesn't go black;<br>3: every_time_i watch_a video i always accidentally either tap forward_or reverse and it completely ruin the experience of watch youtube on your mobile_device;<br>,9
