key,value,label,emerlabel,version,sent1,num
topic1,1.352583,use safari; double tap; cellular data,0,11.43,1: why_do_you make the_app worse and worse every_time you create some trash update;<br>2: you're make the_app look worse and feel worse each_update;<br>3: instead_of be_able_to see_what video they have make with hair in the title i have to trawl through all their video simply scroll and scroll and scroll;<br>,7
topic1,1.446078,night time; wont load; wont let,0,11.45,1: the_main part_of youtube be to be_able_to watch video but you can't_watch them so please_fix_this or_else i will probs never use the_app again;<br>2: most video that i_click_on won't_load it's_really_annoy because i have to skip video i really_want_to watch;<br>3: what_happen_to the video i be about to_watch a shawl hijab but_nothing come what_happen;<br>,8
topic1,2.771909,auto play; scrub bar; side bar,0,11.47,1: the_home_screen also_sometimes have limit scroll for video new video do_not load when_you keep scroll_down;<br>2: since_the new_update there_be_no recommend video in the side_bar when_you watch_a video;<br>3: when_you change the video quality you will get video error;<br>,9
topic1,2.143287,audio keep; exit full screen; get stick,0,11.47.1,1: i suddenly cannot seem_to be_able_to watch video at_all the video_will_load and_then the load ring will just hang for_a_few second and_then move again;<br>2: i suddenly cannot seem_to be_able_to watch video at_all the video_will_load and_then the load ring will just hang for_a_few second and_then move again;<br>3: you shouldn't need a phone or more up to date ipad or watch video at 60fps;<br>,10
topic1,1.594925,grey screen; home button; landscape mode,0,11.49,1: keep start the video up and_then immediately go_to the grey_screen say_something_go_wrong;<br>2: the_home_screen also_sometimes have limit scroll for video new video do_not load when_you keep scroll_down;<br>3: i_cant_watch any_video without it_say video error or something_go_wrong;<br>,11
topic1,2.253500,pause button; double tap; party apps,0,12.03,1: i would very much like to be_able_to move the video slider so i_can skip_ahead in a_video rather_than spend most_of_the video try_to actually click the slider;<br>2: you've previously have icon beside the pause_button instal for this feature and i feel that this would be a much more effective place for this command as it eliminate this annoyance;<br>3: this would cause me to double_tap which would skip video ahead by_10_second;<br>,12
topic1,1.492078,say something; numerous time; playback error,0,12.04,1: the_new_update you_can_see the video but when_you try_to play it would come_up something_go_wrong;<br>2: the_comment_section and video pane beside the play video have very_slow scroll speed and the history view isn't the_whole screen anymore;<br>3: whatever you_guy do to the_last_update i_can_only watch video in 450p now;<br>,13
topic1,1.727350,error message; full screen; keep show,0,12.05,1: be any problem_with watch video on an_app that be main purpose be to_watch video;<br>2: have the_ability to look_up other video while currently watch video go_to the side picture_in_picture <digit>;<br>3: when_i go_to look_at the video of the people i subscribe_to i get this theme page and can't_find the video i_wanna_watch;<br>,14
topic1,1.782138,load circle; fix something; keep crash,0,12.06,1: i see video i don't wanna see;<br>2: the new swipe_up feature for more video be annoy it's so pointless;<br>3: after the_newest_update it_won't_let me watch video it just_say_something go_wrong;<br>,15
topic1,1.564623,keep get; stupid message; watch anything,0,12.07,1: every_single_video i_try and watch it_say tap_to_retry tap and nothing;<br>2: i_cant_watch a_single_video it just_say tap_to_retry and it doesnt_work pls_fix it i_couldn't watch for 2_week;<br>3: hey_google can_you fix_this it_keep_say tap_to_retry and i_can_barely watch_any_video;<br>,16
topic1,1.510590,live stream; stupid message; watch anything,0,12.09,1: except you don't see us as people like you and you make that clear;<br>2: scheme to get people to subscribe_to youtube_red i see;<br>3: the_old_version work_perfectly but you keep give_us more_bug in each_update;<br>,17
topic1,1.557363,background playback; pause button; keep get,0,12.10,1: whenever the video quality be change to 720p or 1080p it buffer and never_load ever again;<br>2: no_way to change default maximum video quality when on meted wi_fi;<br>3: i have_no problem load the channel and playlist but the video have an_error and youtube keep_tell_me to_retry but_nothing change;<br>,18
topic1,1.584071,relate video; say something; watch anything,0,12.11,1: no ability_to refresh a page no comment view no relate_video;<br>2: i be_unable_to see the description_of any_video because_of this_issue;<br>3: it come_up and say_something thing go_wrong and to_retry it;<br>,19
topic2,1.556543,long time; keep crash; get stick,0,11.30,1: all that happen be a load symbol in the_middle and this can happen_for a really long_time;<br>2: for the love of_god please_fix_this;<br>3: visual sometimes black out generally a frustrate and unpleasant experience to use the_app but i don't have a choice but to use it so;<br>,1
topic2,1.599742,make sense; billion dollar; web browser,0,11.34,1: dan howell might be no_more in a_week if_u don't;<br>2: good_job youtube not_only do you have terrible guideline and demonetise you_tuber video bite actually make youtube eveworse;<br>3: cannot link to tv through wifi;<br>,2
topic2,2.195462,would rate; keep write; sub box,0,11.35,1: i would_rate higher if i wasn't get the glitch everyone_else be get;<br>2: when_i like a_video it get automatically add to my_playlist of like video but if it get delete it stay in the playlist as simply a delete video and i have_no way of remove it from my_playlist;<br>3: repeatedly get a keep disregard pop_up that_you_can remove and have to restart the_app;<br>,3
topic2,1.223582,get stick; bring back; bug fix,0,11.38,1: there's_a glitch in the_new_update where video_won't_play anymore it's some_thing youtube need_to fix_asap;<br>2: with the_new_update i_can't_even play a_video it stay_on one frame and won't continue;<br>3: terrible the ad make a miserable experience also continuous glitch;<br>,4
topic2,0.858523,try everything; watch vids; social medium,0,11.39,1: i have try_everything well maybe not everything i've turn_off my_ipad and turn it back on i've turn_off my_internet and turn it back on any many_other thing but_nothing work;<br>2: ever_since that new_update_come_out the video be all load everything work but it_doesn't_work so please do_something about it even my_friend experience the_same_issue so i'll_give it 1_star;<br>3: may i know_why after i update my_ipad youtube app be remove;<br>,5
topic2,1.361675,full screen; long time; channel art,0,11.41,1: and i_love dan and phil and want_to_see the amaze tour be not on fire but it cost money and i'm break as;<br>2: i really love use youtube to past the time and it have amaze content and everything;<br>3: everything be okay but this auto full_screen where_you want_to_watch it full_screen switch out even_though you be in a horizontal position;<br>,6
topic2,1.816543,next time; full screen; channel art,0,11.43,1: <digit> <digit> until it's fix;<br>2: this week after an_hour i_could go from <digit> down to <digit>;<br>3: when_i change from landscape_mode back_to portrait my_ipad display get zoom and <digit> <digit> of the screen actually blackout;<br>,7
topic2,1.370066,many people; night time; something wrong,0,11.45,1: please_fix_this issue as it be an inconvenience for many_people;<br>2: at_first_i think if be my_wifi then i saw other_people have the_same_problem please_fix_this because i really love_this app amy;<br>3: i_don't_know if this be because_of the update or my_internet_connection but by judge the other comment here and see_how none_of my_other_apps or internet stuff be affect please_fix_this bug;<br>,8
topic2,1.756564,keep crash; background playback; tap twice,0,11.47,1: app be break keep_crash and no fix please repair so issue doesn't happen_again;<br>2: i_love_youtube but the_app need plenty of work it_seem now everybody have their_own problem won't_let_me sign_in won't_let_me search something my problem be that the video stay permanently pause so for now unusable wake_up google fix_this every like you now keep this reputation and fix youtube;<br>3: you've upgrade since_the issue start but it hasn't fix anything;<br>,9
topic2,1.593392,many bug; playback issue; many people,0,11.47.1,1: g when_u start a_video and turn ur_device off as_soon_as it start it stay stick_on 0_00 the description also_sometimes go black;<br>2: i need_to see_my_subscription on the go;<br>3: freeze before start need_to close all the apps to make it work but will happen_again when re_open it;<br>,10
topic2,2.025451,multiple time; internet browser; web browser,0,11.49,1: retarted my_phone and even get a_new phone;<br>2: a_video work for <digit> minuet than every_video have an_error thing on it;<br>3: i have to_close and open it multiple_time to get it work;<br>,11
topic2,1.688778,party apps; skip thing; full screen,0,12.03,1: the_last_update didn't_work so please get it fix cause i'm do with this_app;<br>2: new developer be need_to get a_fresh perspective on all the problem_with_this app;<br>3: once we get use to one interface it change again;<br>,12
topic2,1.492845,home page; billion dollar; say something,0,12.04,1: i won't be update after ever again after this get fix;<br>2: i kindly request to get this fix;<br>3: i make a animal jam stream that be half an_hour than when_i be gonna post it crash ok number one fix the glitch_where it crash when your do a stream when your try_to upload it number to fix giltches number three make dis let u do <digit> hour vids again;<br>,13
topic2,2.170754,full screen; double tap; watch vids,0,12.05,1: ever_since i update youtube it's no_longer compatible with my_ipod <digit> even_though the detail say io_8_or later i be on_io_10;<br>2: ability_to thumb up or down <digit>;<br>3: for_example i scroll past a jenna marble video then i scroll and pass <digit> video and click_on_a shane dawson video i make it full_screen then after i close the video i'm somehow back up to the jenna marble video;<br>,14
topic2,1.690345,home button; single video; mise jour,0,12.06,1: so i be delete this_app and will use youtube browser until it get fix as this be garbage for_me;<br>2: yet it_seem that issue have return again kinda get really sick_of youtubes sh;<br>3: after <digit> freak update it do_not fix the video problem it_keep_say something_go_wrong_tap to_retry and it_keep_say the_same_thing in every freak video gonna delete this_app now;<br>,15
topic2,1.918697,billion dollar; get notification; get stick,0,12.07,1: it work a_week ago get it fix;<br>2: just get a_new phone and the youtube app won't_let_me sign_in;<br>3: when it do work it's great when it_doesn't it get really_frustrate;<br>,16
topic2,2.954800,lgbt community; playback issue; watch anything,0,12.09,1: watch_a video to a youtube playlist for_a_few day and i'm still not_sure what i be a_great way of the day_before i get a follow back on my way home_from work to be the_first_half of the day_before i get a follow back on my way home_from work to be the_first_half of the_first_half be the_best of the_first_half of the first place for_a_few year back in my head and the other hand be the_first_half of the day i get to the day i get my nail be you do the most beautiful girl i_love it and it be the_best of the_first_half of the day_before the_end_of the_first_half of the first place for the day_before i go_back and i don't think that i have a_great way of life and the other hand be the_only_thing that would_make it a_lot_of the day i will_never get a_new phone case you want me too i_guess i'll be the_best thing to say i have a_great way of life and the_first_half of the_first_half be the_best thing to say i have to go bye;<br>2: that's_all i'm get and i'm_sick_of it;<br>3: you get your jolly by pick on us canadian;<br>,17
topic2,1.677820,useless feature; playback issue; obvious option,0,12.10,1: seriously youtube get the_app fix;<br>2: i've_try fix the internet retry redownloading and restart;<br>3: have not_work since_upgrade despite try all recommend fix;<br>,18
topic2,1.557402,bug fix; watch anything; background play,0,12.11,1: my youtube app on_my_iphone <digit> here always_crash now for_some_reason;<br>2: <digit> of the time i_click_on a_video it's crash the_app plus there's so_much ad i_don't_know if that's the publisher ad or youtubes ad please_fix i'm get tire_of this;<br>3: this have be happen to me for <digit> <digit> day;<br>,19
topic3,1.465801,audio keep; keep get; billion dollar,0,11.30,1: every_video get a_few_minute in and hiccup cause the audio and video to go_out_of sync;<br>2: all video i watch be jittery and the audio get_out_of sync;<br>3: the problem be the video and audio_keep on stuff_up and not sync and sometimes freeze the video and audio play;<br>,1
topic3,1.445197,long time; audio continue; say error,0,11.34,1: when_i play a_video the video skip to the start again while the remain audio play on;<br>2: i_can't reply_to a person_who comment on someone original comment i_can_only reply_to the_original comment please_fix_this when_i like a_video and_then click off the video and_then click_on it again my like be go when_i give a_video a thump up or a dislike after i refresh the page the like be go;<br>3: can_you stop recommend live video even_when i say not_interest and when_i watch_a video to with something do_not mean i what it on my recommend list and lastly when_i reload the page i expect new video not just the_same video with one video difference;<br>,2
topic3,1.926336,subscribe channel; sub box; several time,0,11.35,1: youtube be such_a good_app for device but the_newest_update make it not the_best when_i try_to click_on_a channel in the subscribe bar it_doesn't go_into there channel so i have to search up there channel and it_take more time;<br>2: when_i try_to click_on my subscribe_channel to view video the_app doesn't select that specific channel and just show the all channel section;<br>3: when_i click a channel it won't_show there page;<br>,3
topic3,1.157864,bring back; subscription list; get stick,0,11.38,1: every_time_i want_to_watch a_video the ad load perfectly but not the_actual video if i_want_to watch the_actual video i would have to wait_for about a minute just so it could start and_then it'll buffer until it finish;<br>2: youtube have always be a_great application for watch video until a_few update_ago about <digit> minute into the video the footage would start again but the audio would countinue;<br>3: i_want_to be_able_to watch video again bc thats the_whole point;<br>,4
topic3,1.596210,multiple time; pause button; social medium,0,11.39,1: youtube have stop play video_will_load up a blank or normal video screen will download the video but will_not_play no_matter_what i do io_10 i suspect;<br>2: i_can skip further into the video but it_still_won't play no_matter_what i do;<br>3: please_make it so the screen doesn't time put while_i'm watch video it's_very_annoy to have to touch my_screen especially when watch long video or music video;<br>,5
topic3,1.164896,channel art; home button; offline mode,0,11.41,1: please_fix it so when_i click a youtube link_in the description_of a_video it_take me straight to that video instead_of the internal browser safari open youtube;<br>2: when_i restart_my_device i almost have a dead blue screen;<br>3: hi youtube i be try_to change_my channel_art but i_could not for_some_reason the internet be work all fine and everything but every_time_i try it just_say try_again_later;<br>,6
topic3,1.609600,landscape mode; multiple time; download quality,0,11.43,1: when_i try_to load a_video if freeze and won't_play_anything they definitely need_to_fix it;<br>2: when_i try_to watch_a video the ad freeze and don't_play so i_can never get past them;<br>3: it's also glitchy and slow when_i try_to minimize a_video or even pause the video while in_full_screen;<br>,7
topic3,1.553263,portrait mode; sub box; wifi connection,0,11.45,1: when_i go_to click_on_a video it just_keep on load until it_say unable_to_play video and keep loop;<br>2: when_i click_on_a video to_watch it do_not load;<br>3: when_i click_on the video the add play then there_be_a black_screen_with a circle load sign then it just_say cannot_play video;<br>,8
topic3,2.271425,relate video; wont work; wrong tap,0,11.47,1: whenever_i click a_video on the watch next tab the_app crash <digit>;<br>2: whenever_you click_on_a video on the side while a_video be already open the_app crash;<br>3: ever_since_the new_update the_app crash whenever_i_try to click a_new video on the side while_watch a_video;<br>,9
topic3,2.054269,scrub bar; audio keep; keep get,0,11.47.1,1: every now and_then a_video will_just_freeze while the audio_keep play or when_i try_to go_to a_certain part_of the video use the scrub_bar it just go_to the exact same part_of the video no_matter_where on the scrub_bar i release;<br>2: when_i press_on a_video once_in a_while the video won't_even load and if i tap_to_retry again it will just_tell_me again;<br>3: i like the_app but when_i try_to watch_a video it won't_work;<br>,10
topic3,2.453588,play button; full screen; fix something,0,11.49,1: despite <digit> 10_time have <digit> wifi bar i_can hardly watch_a video whenever_i_press a_video it_say no_connection at_the_bottom and when_i do find a_video it buffer immediately;<br>2: then when_i pause a_video for_about 2_minute when_i have to do_something when_i try_to play it again the play_button stall for_about a minute_or <digit> then start play or doesn't start play_at_all fix pls;<br>3: whenever_i_try to_watch a_video it_say_error tap_again to_retry and when_i tap it it_say the_same_thing over and over;<br>,11
topic3,1.047020,nothing happen; subscription fee; rewind button,0,12.03,1: ugh when_i click my_screen it skip like 30_second ahead in the video and_then when_i go_back it ether go_back_to much or no where near enough youtube stop ok just_stop make it in the corner or_something but don't make it if_you touch anything on your screen it skip because i will accidentally tap my_screen and_then it will take_me like 5_minute to get back_to the part_of the video i be at before just fix_this it's_annoy;<br>2: the recently implement feature which make it that if the side_of_the screen be tap the video either fast_forward_or rewinds be extremely_annoy as it cause many accidental time skip;<br>3: whenever_you click_on_a video it_say_something go_wrong click to_retry i've tap a dozen time and nothing_happen;<br>,12
topic3,1.659025,wrong tap; ten second; wanna watch,0,12.04,1: ever_since_the new_update i would click_on_a video to_watch and it would load for <digit> second_then tell_me_something_go wrong_tap it again and when_i tap it the_same_thing pop_up and even_when you go_on a_different video it pop_up again fix_it please;<br>2: i will click a_video then the video will skip the add then the video will say_something_go_wrong tap_to_try_again then i tap and it_say the_same_thing;<br>3: when_i click_on the video it_say video unavailable;<br>,13
topic3,1.262521,nothing happen; something's wrong; keep show,0,12.05,1: now every_time_i try_to open the_app it go vertical and it completely freeze i_can't do_anything;<br>2: every_time_i try_to watch_a video it crash i've bin board out_of_my mind for so_long i'm canadian i_can't go out side;<br>3: every_time_i open the_app and load a_video it freeze;<br>,14
topic3,1.250536,watch anything; nothing happen; side bar,0,12.06,1: video arent load and when_i go_to open a description the_app crash;<br>2: the_app open and load the thumbnail half the time and when_you try_to watch_a video it won't_load but it will_load the ad for it;<br>3: it log_me out when_i first open the_app after the update and every_time_i try_to log_in it_keep_say there's_an_error at this time;<br>,15
topic3,2.293683,black screen; screen mode; get notification,0,12.07,1: every_time_i try_to watch_a video it_say_something go_wrong;<br>2: every_time_i go_to watch_a video it_say_something go_wrong_tap_to retry;<br>3: something_go_wrong_tap to_retry that's what it_say every_time_i try_to watch_a video fix_this;<br>,16
topic3,1.110372,full screen; main thing; home button,0,12.09,1: every_time_i try_to watch_a video it_say that an_error_occur;<br>2: every_time_i try_to watch_a video it just do_not_work please_fix_this;<br>3: latest_update cause youtube to crash when click_on video on_facebook;<br>,17
topic3,2.315265,try reinstall; error message; keep say,0,12.10,1: when_i press a_video be say_something_go_wrong tap_to_retry so i tap and it play for_about 20_second before the message_come_up again;<br>2: keep_say that when_i try_to watch_a video;<br>3: when_i try_to watch_a video it_say_something go_wrong_tap_to retry i have try_reinstall the_app and it_still_doesn't work;<br>,18
topic3,1.546818,stupid message; nothing happen; keep write,0,12.11,1: everytime_i try_to watch_a video on the_app or safari it_keep_say something_go_wrong please_try_again fix_it;<br>2: every_time_i open a_video it_say_something go_wrong_try_again;<br>3: when_i go_to click_on_a video it keep_tell_me something_go_wrong;<br>,19
topic4,1.556543,keep crash; get stick; long time,0,11.30,1: that one glitch that really_annoy_me last_update will be go but a whole slew of new issue will arise;<br>2: that one glitch that really_annoy_me last_update will be go but s whole slew of new issue will arise;<br>3: on most video i watch the audio be out_of_sync and the description be completely go and sometimes the comment be go as_well please_fix so buggy;<br>,1
topic4,1.599742,make sense; billion dollar; web browser,0,11.34,1: it's so weird and hard_to use pls_fix it ffs;<br>2: bring_back_the old style it's very hard_to use;<br>3: youtube use to be some where that you_could express your self freely;<br>,2
topic4,2.732430,full screen; relate video; comment section,0,11.35,1: either add a back_button or allow swipe from the leave edge to retrace your step without have to go all the way into the view history;<br>2: glitch_where you_can not exit a_video to the channel screen without forcefully close app <digit>;<br>3: you shouldve leave it as the_old_version and just add the dislike button;<br>,3
topic4,1.223582,get stick; bring back; bug fix,0,11.38,1: it happen since_yesterday and it work at time but most_of_the time it_doesn't play anything please_fix it;<br>2: youtube please_fix you_guy actually listen_to review;<br>3: if it hasn't happen to you it probably won't know it;<br>,4
topic4,0.996984,slide bar; rewind button; social medium,0,11.39,1: i_can then reply_to your reply from my_first reply_to your reply and_then you_can re_reply so i_can re_reply to your re replay and_then we_can become life time friend because we_have reply and re_reply all_day long;<br>2: i_can_only give it one_star because i_can't reply_to reply_to a reply_to a reply_to a reply_to a reply or even_worse still i_can't reply_to a re_reply;<br>3: sorry no time i get to reply_to a reply;<br>,5
topic4,1.483623,ipad air; find anything; offline mode,0,11.41,1: it be happen more regularly please_fix it it_seem like it be an_issue for many other_user too;<br>2: the link not open for the description please_fix that quickly;<br>3: when_i search stuff and more and more it's_annoy it stay_there and i wanna get it remove private stuff i do but i don't_want anyone to_see it you know_what i mean;<br>,6
topic4,1.189723,next time; slide bar; rewind button,0,11.43,1: my_phone get really hot when use the youtube app;<br>2: so disappoint the_new_update make it that the video_won't_play at_all so now i delete it and be hop that it'll get fix next_time i get it;<br>3: this be the worst_update youtube be really_slow and complicate and i_can't use it please_get_rid of the_new_update;<br>,7
topic4,2.167974,top comment; playback error; keep get,0,11.45,1: whenever_i wanna look_at top_comment it either show new comment or one top_comment follow by a_new comment i wanna look_at all the_top comment and not new comment please_fix;<br>2: i've have the_app for a_long_time and it have never do this before whenever_i won't to_watch a_video it will_load the thumbnail but then won't_play this_bug happen a_lot so could u please_fix it;<br>3: can_you please_fix it_asap and i mean asap;<br>,8
topic4,1.934621,double tap; skip forward; scrub bar,0,11.47,1: the other vids on the side_of_the screen be go;<br>2: you_guy need_to remove the button altogether or locate them somewhere other_than the screen;<br>3: and the double_tap on one side to skip_back or foward during a_video be really really_annoy;<br>,9
topic4,1.575086,wont work; cellular network; data usage,0,11.47.1,1: i use this all the time but something happen whenever_i touch the screen twice it skip_10_second and because_of that it spoil something that be go_to happen in a_video i have an addiction to repeatedly tap my_screen so this be awful why_do_you add this;<br>2: in the time i've use this_app there have be countless update and yet the bug persist;<br>3: <digit> sec all the time cant use youtube anymore;<br>,10
