key,value,label,emerlabel,version,sent1,num
topic1,1.328633,live stream; get stick; take age,0,11.38,1: when_i try_to watch_a video it will_play until about half_way and_then it will skip the picture to the near the end but the sound will_still be where i be still watch and_then when_i try_to put skip it back_to where i be it just go_to the start;<br>2: when_ever you watch_a live_stream that be finish a_few_hour ago it glitch_out and act_like it be still live but start five second until it's finish;<br>3: every_time_i want_to_watch a_video the ad load perfectly but not the_actual video if i_want_to watch the_actual video i would have to wait_for about a minute just so it could start and_then it'll buffer until it finish;<br>,4
topic1,1.259508,multiple time; pause button; subscription page,0,11.39,1: when_i try open the_app in app_store it's denial;<br>2: why should i have to pay_for a subscription to listen_to the audio of a_video if the_app be in the_background;<br>3: the_app be normally fine_but since_yesterday the video_will_load but not play;<br>,5
topic1,1.501034,keep freeze; find anything; ipad air,0,11.41,1: app doesn't f_king work half the time when_i try_to watch_a video it_doesn't even_play fix_your sh_tty app google;<br>2: please_fix it so when_i click a youtube link_in the description_of a_video it_take me straight to that video instead_of the internal browser safari open youtube;<br>3: i_try to drag or_fast_forward a particular part_of video and doesn't_respond to my_finger;<br>,6
topic1,1.491146,get stick; relate video; keep freeze,0,11.43,1: when_i go_to click_on_a video it just_keep on load until it_say unable_to_play video and keep loop;<br>2: every_time_i try_to load a youtube video on_my_phone the video load_but do_not_play;<br>3: imma try_to watch_a video and it's_not start it's be do that all_day and it's_not just one video it's every_video i_try to_watch help;<br>,7
topic1,1.505972,sub box; portrait mode; load circle,0,11.45,1: when_i go_to click_on_a video it just_keep on load until it_say unable_to_play video and keep loop;<br>2: this update have kill the_app bookmark for the video be helpful but_now it take_forever_to load a_video or play a_video it when it buffer it be thirty minute before a two minute video play or continue play and the sub_box glitch need_to be fix_asap;<br>3: when_i click_on_a video to_watch it do_not load;<br>,8
topic1,2.271425,relate video; wont work; wrong tap,0,11.47,1: whenever_you click_on_a video on the side while a_video be already open the_app crash;<br>2: ever_since_the new_update the_app crash whenever_i_try to click a_new video on the side while_watch a_video;<br>3: whenever_i click a_video on the watch next tab the_app crash <digit>;<br>,9
topic1,2.054269,scrub bar; audio keep; keep get,0,11.47.1,1: every now and_then a_video will_just_freeze while the audio_keep play or when_i try_to go_to a_certain part_of the video use the scrub_bar it just go_to the exact same part_of the video no_matter_where on the scrub_bar i release;<br>2: every_time_i try_to load a_video it_say that something_go_wrong and to_retry;<br>3: when_i try_to play a_video it_say_something go_wrong;<br>,10
topic1,2.071165,full screen; try everything; try delete,0,11.49,1: the_app open and i_can browse video but when_i try_to watch_them it_say that and error have_occur and that i need_to click it again;<br>2: when_i try_to watch_a video it show for_a_few millisecond then show an_error_message;<br>3: so every_time_i try_to go watch_a video on_iphone se the video start to load and_then you_can_see the intro but then the video go_to the something_go_wrong_tap to try_again and_then i try_again and it_still_doesn't work and_then i switch the video to_see if the video be the problem but it just do the_same_thing it do with the_last one;<br>,11
topic1,1.264950,nothing happen; wont load; subscription fee,0,12.03,1: whenever_you click_on_a video it_say_something go_wrong click to_retry i've tap a dozen time and nothing_happen;<br>2: i would very much like to be_able_to move the video slider so i_can skip_ahead in a_video rather_than spend most_of_the video try_to actually click the slider;<br>3: but when_i'm in subscription_fee and i watch_a video the fee go_back when_i exit the video it_doesn't stay where it be when_i open the video;<br>,12
topic1,1.587829,grey screen; lock screen; wrong tap,0,12.04,1: the_new_update you_can_see the video but when_you try_to play it would come_up something_go_wrong;<br>2: i will click a_video then the video will skip the add then the video will say_something_go_wrong tap_to_try_again then i tap and it_say the_same_thing;<br>3: every_time_i try_to watch my video it will just_say_something go_wrong_tap_to retry i_hate it when it happen it_say that with my video;<br>,13
topic1,1.262521,keep show; nothing happen; something's wrong,0,12.05,1: every_time_i try_to watch_a video it crash i've bin board out_of_my mind for so_long i'm canadian i_can't go out side;<br>2: every_time_i try_to play a_video it_won't_let me;<br>3: when_i go_to watch_a video it keep_show an_error even_when i reload the video there's still an_error;<br>,14
topic1,1.250536,nothing happen; watch anything; side bar,0,12.06,1: video arent load and when_i go_to open a description the_app crash;<br>2: the_app open and load the thumbnail half the time and when_you try_to watch_a video it won't_load but it will_load the ad for it;<br>3: whenever_i_open a_video and ad load up then it go_straight to the video and_then say_that something_go_wrong try_again;<br>,15
topic1,2.138937,get notification; wont load; black screen,0,12.07,1: i_love_youtube but literally every_time_i try_to watch_a video it freeze or say_something_go_wrong tap_to_retry please_fix and i will love_youtube again;<br>2: something_go_wrong_tap to_retry that's what it_say every_time_i try_to watch_a video fix_this;<br>3: every_time_i go_to watch_a video it_say that video be_unavailable and to try_again;<br>,16
topic1,1.639956,scrub bar; full screen; nothing work,0,12.09,1: app be insanely buggy crash daily and video don't_even work half the time;<br>2: the video i_try to_watch keep_on crash;<br>3: over the_last week it's be crash every_single_time i open the_app usually after about 30_second of be open;<br>,17
topic1,1.973174,playback issue; try reinstall; keep say,0,12.10,1: i_could watch video but it would keep_on crash after an_ad and or a_video finish play;<br>2: keep_say that when_i try_to watch_a video;<br>3: when_i press a_video be say_something_go_wrong tap_to_retry so i tap and it play for_about 20_second before the message_come_up again;<br>,18
topic1,1.682488,nothing happen; stupid message; background play,0,12.11,1: when_i go_to click_on_a video it keep_tell_me something_go_wrong;<br>2: <digit> of the time i_click_on a_video it's crash the_app plus there's so_much ad i_don't_know if that's the publisher ad or youtubes ad please_fix i'm get tire_of this;<br>3: everytime_i try_to watch_a video on the_app or safari it_keep_say something_go_wrong please_try_again fix_it;<br>,19
topic2,1.556543,get stick; keep crash; long time,0,11.30,1: i spend a_lot_of time on youtube and a_lot_of that time be spend listen_to_music;<br>2: absolutely love the_app and use it all the time;<br>3: if i_want_to leave the_app while listen_to_music on_my_phone i have to have youtube_red;<br>,1
topic2,1.591228,web browser; use safari; make sense,0,11.34,1: this be the perfect time for amazon to make a competitor to youtube;<br>2: the_new_update seem_to have create a time out where it shut off after about <digit> 30_second of play a_video;<br>3: fix_this app asap the_new_update make watch video impossible;<br>,2
topic2,1.967143,comment thread; something wrong; subscribe channel,0,11.35,1: with multiple bug and issue that make the_app bad;<br>2: i_think last year's version be better_than_this year's version a_lot few month_ago it become laggy and confuse to use now i_can't_even use the_app and become useless rubbish fix everything or keep update until youtube die;<br>3: some issue that i have encounter have make the_app worse_than it be before;<br>,3
topic2,1.223582,get stick; bring back; bug fix,0,11.38,1: this_app have an_update and wouldn't do the update i've now delete the_app and now i_can't download it this be_really_annoy;<br>2: i will have to either restart_my_phone or close the_app wait 10_minute then try_again;<br>3: i_try delete the_app and download it again but it didn't fix anything;<br>,4
topic2,0.996984,slide bar; rewind button; social medium,0,11.39,1: youtube since_the new_update the video want play if_you_don't fix_it problem i will die it early in the morning i be so excite because today some_of my_favourite video just when up so plz_fix as_soon_as_possible no fix_it right_now but i_love_youtube but not this time;<br>2: i've have to delete the_app and redownload it more_than <digit> time over the_past_few day;<br>3: <digit> rewind_button the slide_bar be hard_to use to rewind short time on long clip;<br>,5
topic2,1.304268,keep get worse; long time; background play,0,11.41,1: i cancel my youtube_red membership but_now the_app won't_let_me switch back_to youtube regular;<br>2: seriously you be make your_own service worse and worse with_every update;<br>3: i_try delete and_reinstall the_app but that do_nothing;<br>,6
topic2,1.544794,double tap; use safari; wont work,0,11.43,1: stop add feature in update and fix the_app;<br>2: it happen on every_video with add on it so please_fix the thing that be break with the_app before you add_more crap to the_app;<br>3: i've restart the_app delete and_reinstall restart_my_device and nothing be work;<br>,7
topic2,1.545346,full screen; double tap; side bar,0,11.45,1: need_io_8 now to re_download an_app that work_fine on my old_phone before i delete it;<br>2: there_be way_too many_ad and most_of them be 30_second long and you_can't skip_them wtf youtube fix_this;<br>3: i'm clearly not the_only_one here have_trouble so hurry_up and fix_it;<br>,8
topic2,2.333839,double tap; scroll bar; relate video,0,11.47,1: this be the worst recent_update and i_hope that in the_next_update they remove the 10_second double_tap;<br>2: i miss it cause it always help_me find good relate_video;<br>3: the_new_update make it so every_time_i click a relate_video the_app crash;<br>,9
topic2,1.973040,multiple time; try delete; next time,0,11.47.1,1: the only_way that work for_me to_watch a_video be delete the_app and download the_app again a million time;<br>2: before i update this_app the_app work really_well and i be really happy_with it but_now i have update it non_of the video_will_load and it be_really_annoy for how good it work before and how_bad it work know;<br>3: i_try log_out and re_instal the_app but_nothing be work;<br>,10
topic2,2.039095,nothing happen; make sense; multiple time,0,11.49,1: consider the_whole point_of the_app be to_watch youtube i will be delete this_app if this do_not get fix;<br>2: i delete the_app to get more space on_my_phone but_now it think_it's still on_my_phone and can't re_download it and won't_show_up on my_screen i reset_my_phone 10_time nothing_happen;<br>3: the_app won't update for_me and now i_can't_even use the_app because it's unavailable to download;<br>,11
topic2,1.669381,wont load; rewind button; party apps,0,12.03,1: youtube this be a very_nice work app and fun to use;<br>2: why be the onscreen control layout so obscure and difficult_to use;<br>3: it use to be easy control buffer bar;<br>,12
topic2,2.096172,slide bar; grey screen; fix something,slide bar; important thing; grey screen,12.04,1: it_say_error occur tap_to_retry on all vedios i reset_my_phone didn't_work reset the_app didn't_work delete it and_re_download it didnt fudgein work;<br>2: the slide_bar thing be hard_to control screw the 10_second_skip and rewind;<br>3: it's awful i always_have to uninstall and_reinstall because_of this_bug the worst part be that i_can't turn it off and i have to delete the_app;<br>,13
topic2,2.061933,last time; spring day; double tap,0,12.05,1: and last_time they delete 800k or 1m comment in spring_day mv;<br>2: look_like whomever design the ui need_to be replace with someone_who understand modern interface design and can_see beyond the exist issue;<br>3: with ad that count down after 5secs and you_should be_able_to click the right edge of the siri remote it sporadically decide_to work and not_work;<br>,14
topic2,2.272328,spring day; terrible layout; home page,0,12.06,1: won't be bother use the_app until you start give a_damn about your audience again;<br>2: i fully enjoy the_app i use it every_day but what you've do to it be awful the_comment_section be truly horrendous now there_be constant stream problem and it's a tank on a battery this update be truly awful;<br>3: i keep have to delete the_app restart_my_phone redownload and hope it work;<br>,15
topic2,1.359576,cellular data; billion dollar; many bug,0,12.07,1: i delete the_app and_re_download the_app and still not a_single_video will_load;<br>2: after delete the_app and try_to download again it_say the_app be already ready to open;<br>3: prefer_the old layout design when use the_app with roku;<br>,16
topic2,2.353612,lgbt community; watch anything; stupid message,0,12.09,1: i_cannot even stomach use youtube while you pretend be an ally and do this to lgbt creator and the lgbt_community itself;<br>2: the_old_version work_perfectly but you keep give_us more_bug in each_update;<br>3: the_old_version work_perfectly but you keep give_us more_bug in each_update;<br>,17
topic2,1.605674,multiple time; ipad mini; useless feature,0,12.10,1: please_remove this update because it be break or rework it i have delete the_app and_re_download the_app multiple_time and only_one time it work and now it_doesn't;<br>2: so please_fix_this so i_can actually use the_app;<br>3: the_app crash_a_lot and when it dose not it really_slow just need some stability btw i use an ipad_mini;<br>,18
topic2,1.440102,several time; watch anything; keep show,0,12.11,1: delete and_reinstall the_app several_time but no sucess;<br>2: please just go_back_to the previous_version because it be a_lot smoother and there_be_a_lot less bug;<br>3: dear google before i update this a_few_day_ago two update_ago this_app be work_fine;<br>,19
topic3,1.337317,cellular network; keep crash; audio keep,0,11.30,1: two problem i have with this_app <digit>;<br>2: this be the only problem i have with the_app and have be use it for_about <digit> year now;<br>3: some prefer it at <digit> some at <digit> others at <digit> and you get what i mean;<br>,1
topic3,1.258545,offline mode; make sense; billion dollar,0,11.34,1: i_can't reply_to a person_who comment on someone original comment i_can_only reply_to the_original comment please_fix_this when_i like a_video and_then click off the video and_then click_on it again my like be go when_i give a_video a thump up or a dislike after i refresh the page the like be go;<br>2: when_i go in to the_app it_say_error or offline and that sucke;<br>3: usually the_app work_perfectly_fine for_me but for the_past_few day when_i open youtube it_say it's offline and it's_not in offline_mode or_anything i redownloaded it update my_ipad and all that but nothing's work not_sure_if it's a bug_or just me but can_you reply with someway to fix_it or_something;<br>,2
topic3,2.504457,full screen; keep write; relate video,0,11.35,1: <digit> on iphone_5s when tap the comment button the video move to full_screen landscape as_well_as the comment box but the keyboard stay vertical which cut_off half the comment box and the_actual send button;<br>2: either add a back_button or allow swipe from the leave edge to retrace your step without have to go all the way into the view history;<br>3: sound no picture tap screen picture be there but freeze sound lip sinc be out;<br>,3
topic3,1.223582,bring back; get stick; bug fix,bring back; get stick; bug fix,11.38,1: a majority_of user be use hd full hd or higher resolution display on their iphones and ipads over fast 3g and 4g lte connection and you still relegate us to_watch video that look_like it be encode with a potato;<br>2: it's <digit> and we still_can't choose stream quality_over cellular connection;<br>3: whenever youtube release_an update the state of use wifi to stream video on the youtube app be so compare to other_apps on the ipad;<br>,4
topic3,0.996984,slide bar; rewind button; social medium,0,11.39,1: problem_with_this app be every_time you open a_new mpg the_app change setting to auto which_be 1080dpi chew up all_of your data this be so_stupid because i doubt iphone_or ipad even_support <digit> i_can't see the difference_between 480dpi and any higher i've write to utube assistance on <digit> occasion now and not one reply the setting should stay as you set them not do as they please;<br>2: i have_no idea what connection problem it's refer to since there_be_no problem_with my_wifi and i_can still browse the_app;<br>3: i be a_small youtuber and have some problem <digit>;<br>,5
topic3,1.667146,full screen; find anything; ipad air,0,11.41,1: when_you look_at view other reply it_take you to a_different page what be the point_in that;<br>2: the new view_all reply feature be a_complete fail on_ipad you view the reply then you cannot return_to where_you be if i've scroll halfway down view reply it_take me to top_of page real annoy it work for a tiny bite now doesn't and youtube why_do_you constantly play and loop video i don't_want_to watch it's instrusive;<br>3: why_do_you need_to go_to a_different page to read the comment reply;<br>,6
topic3,1.783906,internet connection; landscape mode; default download quality,0,11.43,1: flood with add get beyond the joke the one where_you_can skip after 5sec be_fine_but the <digit> 30sec add be a head fck also how_do you see where_you comment on a_video;<br>2: when_i change from landscape_mode back_to portrait my_ipad display get zoom and <digit> <digit> of the screen actually blackout;<br>3: when_you tap_on a_video the video freeze and doesn't_play but to top it off it also crash;<br>,7
topic3,1.553230,portrait mode; keep write; cellular data,0,11.45,1: random connection issue even_though i'm always on full bar random crash;<br>2: when_i turn_my_phone from landscape to portrait_mode when_i'm do with a_video it sometimes stay in_landscape but only half_of the screen;<br>3: also there_be_a bug_where if i get a notification when the keep_write discard bar be on screen it will bug_out and i_cannot get_rid_of the keep_write bar;<br>,8
topic3,1.473299,tap twice; scrub bar; wont work,0,11.47,1: flood with add get beyond the joke the one where_you_can skip after 5sec be_fine_but the <digit> 30sec add be a head fck also how_do you see where_you comment on a_video;<br>2: also the newer ui be not great;<br>3: for_a_few day now i_haven't be_able_to watch recommend video under a_video without it force close;<br>,9
topic3,1.705803,drain battery; playback speed; double tap,0,11.47.1,1: what the_actual f my_subscription be go for my main account;<br>2: get_rid_of the feature be you double_tap_to go forward_or_backwards;<br>3: yeah your break app won't_let_me scroll past the first page of my_subscription fee;<br>,10
topic3,1.414178,default download quality; download quality; internet connection,0,11.49,1: when_i tap a_video that i_want_to watch it_doesn't_work and it just_say_something go_wrong_tap_to retry;<br>2: when_i remove a_video from a_playlist add a_video to a_playlist subscribe_to a channel etc the black notification box at_the_bottom block access to the_option_menu for any_video that's at_the_bottom of the page;<br>3: when_i download a_video it let_me choose the download_quality but automatically_select this as the default_download_quality for future download mean i have to go_through setting and re select ask each_time;<br>,11
topic3,1.253363,rewind button; pause button; nothing happen,0,12.03,1: while it be still possible to drag the time bar the bar be so small you almost inevitably tap the screen and rewind fat forward;<br>2: the recently implement feature which make it that if the side_of_the screen be tap the video either fast_forward_or rewinds be extremely_annoy as it cause many accidental time skip;<br>3: where's the feature we_have year_ago where you_could play youtube in the_background with the phone screen lock;<br>,12
topic3,1.863504,exit full screen; keep press; comment thread,0,12.04,1: when_i press one it_say_something go_wrong_tap_to retry and i tap it and it_doesn't_work;<br>2: the only nice thing_about this update be the new look when_i click to view my library;<br>3: please_add a button to disable the two tap ten_second skip it get very_annoy;<br>,13
topic3,1.859493,full screen; error message; full screen mode,0,12.05,1: for_example i scroll past a jenna marble video then i scroll and pass <digit> video and click_on_a shane dawson video i make it full_screen then after i close the video i'm somehow back up to the jenna marble video;<br>2: have the_ability to look_up other video while currently watch video go_to the side picture_in_picture <digit>;<br>3: every_time_i click_on_a new video and put it to full_screen after i exit the video it bring me about <digit> video up;<br>,14
topic3,2.116201,keep get; home page; free time,0,12.06,1: after <digit> freak update it do_not fix the video problem it_keep_say something_go_wrong_tap to_retry and it_keep_say the_same_thing in every freak video gonna delete this_app now;<br>2: since_the last_update for youtube on_my_ipad yesterday <digit> <digit> <digit> the youtube app do_not_play video at_all on the my_ipad_air_2;<br>3: the bar be now way harder_to control where_you want_to go in the video;<br>,15
topic3,2.466662,ipad air; full screen mode; wont load,0,12.07,1: whenever_i load a_video i either get a drone repeat sound or no_sound at_all;<br>2: although this update have useful careless for_me update i have notice_that tap a_video for get the ui have get way slower the_same for tap option on video;<br>3: every_time you get to the home tab video show_up for_a_bite then when_you scroll_down a_video every_video on the page disappear this have be happen_for the_last <digit> update;<br>,16
topic3,2.255308,playback issue; scrub bar; full screen,0,12.09,1: i also don't_like the new create link thing when_i share a_video;<br>2: it_say unavailable when_i tap_on a_video and i like love_youtube_but now i_can't_watch anything for a_long_time;<br>3: so_many pop_up can't_even click_on_a song when_i can click_on_one it_doesn't load;<br>,17
topic3,3.868192,playback issue; keep crash; keep say,wifi connection; background playback; useless feature,12.10,1: i_can no_longer use a_playlist because if i do_not tap my_screen every_single_time a_video end i won't be_able_to see the video at_all;<br>2: i_can't_even minimize youtube without interrupt payback yet several competitive apps_that also play youtube video can play in the_background just_fine;<br>3: i never ask_for annoy suggestion to show_up at_the_bottom of my_screen while_i'm try_to watch_a video let_alone cover half_of it and emit a large consume black shadow over the other half;<br>,18
topic3,1.791352,comment section; nothing happen; stupid message,0,12.11,1: whenever_i scroll_down from a_video there_be_no comment_section it show_me he recommend video and that it;<br>2: every_single_time i go_to watch_a video it_say_sorry there_be_an_error tap_to_retry so i tap it <digit> time and nothing_happen;<br>3: my youtube app on_my_iphone <digit> here always_crash now for_some_reason;<br>,19
topic4,1.556543,long time; keep crash; get stick,0,11.30,1: although this be happen in the_previous_update you would be_able_to pause the video and the visual would catch up again with the audio and everything would be_fine;<br>2: all that happen be a load symbol in the_middle and this can happen_for a really long_time;<br>3: would also appreciate be_able_to manually select video quality_over a mobile network as be possible many version ago;<br>,1
topic4,1.599742,make sense; billion dollar; web browser,0,11.34,1: hi my name be ms yvettemarie and when make my review i'm go_to be_honest and upfront cause that's what i do always honest with people yeah tell em straight me best way_to be i_reckon and the truth be i_reckon youtube be pretty slack because when_i try_to load a_video it_take a_good 10_minute to load and i_reckon it can't be issue_with my_wifi because i always_have sufficient wifi and so i'm guess the issue must_be on youtube's side which_be a_bite unfortunate because youtube as a very proud very strong black woman who descend from be part aboriginal malaysian and although very proud of my malay heritage i identify as be aboriginal very proud of my race and where i come_from and i only access your channel to educate myself on my wonderful history and culture of indigenous australia but i have to say i'm quite disappoint when your video take_forever_to load and so i would please ask that you rectify any issue you may_be encounter on your end thank so_much and overall i_reckon your_app be marvellous despite the problem i encounter try_to get the video to load so good one thank guy;<br>2: every_time_i try_to go_to someone's youtube channel it_doesn't_let me and it keep go_back_to all channel and i have to click a_couple more time until i'm_able_to fully view just one person's channel;<br>3: aug <digit> title annoy rat 2_star i'm go_to have to remove this_app it can't do everything that a browser can so why it keep try_to open the_app instead be_ridiculous;<br>,2
topic4,2.186371,many people; fix something; relate video,0,11.35,1: would highly appreciate an_update soon i use youtube for education purpose if_you're wonder;<br>2: i've_see many_other comment like this too and developer should fix_it soon or i will have to use my_computer more;<br>3: it use to be that hit reply would add username to the start of a reply which no_longer happen;<br>,3
topic4,1.223582,get stick; bring back; bug fix,0,11.38,1: i_reckon you_should fix_it asap yeah;<br>2: after_update to the_latest_version i be_unable_to play_any_video hope it will be fix_soon;<br>3: ps the only_way to fix_it be to refresh the_app but then it do it again on the next one;<br>,4
topic4,1.372793,channel art; social medium; use safari,0,11.39,1: i_can_only give it one_star because i_can't reply_to reply_to a reply_to a reply_to a reply_to a reply or even_worse still i_can't reply_to a re_reply;<br>2: i_can then reply_to your reply from my_first reply_to your reply and_then you_can re_reply so i_can re_reply to your re replay and_then we_can become life time friend because we_have reply and re_reply all_day long;<br>3: i just_want_to use youtube to_watch youtube video but_now i be chat and reply_to a reply;<br>,5
topic4,1.910980,channel art; full screen; find anything,full screen; find anything; ipad air,11.41,1: hi youtube i be try_to change_my channel_art but i_could not for_some_reason the internet be work all fine and everything but every_time_i try it just_say try_again_later;<br>2: after he update i_couldn't play_any_video it_just_freeze there tire to uninstall and install back the_same_thing happen;<br>3: it be happen more regularly please_fix it it_seem like it be an_issue for many other_user too;<br>,6
topic4,1.885714,home trend; next time; get notification,0,11.43,1: my_phone get really hot when use the youtube app;<br>2: i still use iphone_4 and now i_can't use this_app;<br>3: we finally get use to it and_then you change it again every_single_time;<br>,7
topic4,1.248728,live stream; many people; side bar,0,11.45,1: you still have not fix the error about the channel banner not_be_able to upload and in top_of that now i_can not_even change_my profile picture anymore;<br>2: it would be_great if google could live_stream all free to air tv channel from various country so that their respective citizen could chromecast to tv screen if_they be stay overseas;<br>3: the_new_update be awesome i_wish that i_can switch the connect_to tv feature off i_don't_like the channel tab at_all;<br>,8
topic4,1.282482,mise jour; try delete; obvious option,0,11.47,1: depuis <digit> semaines je n'arrives pa regarder de vid_os sur youtube et pourtant ma copine qui a le m_me t_l phone que moi y arrive sans probl me;<br>2: je ne peux plus utiliser youtube car la mise_jour <digit> d cembre <digit> ne se t_l charge pa;<br>3: try_delete and_reinstall app but it didn't_work <digit> <digit>;<br>,9
